file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
87	1	104	14.0186	1	0.285714
65	2	118	14.0186	1	0.571429
74	2	66	14.0186	1	0.571429
71	2	56	14.0186	1	0.571429
75	3	0	0	0	-1
76	3	0	0	0	-1
29	3	0	0	0	-1
77	3	0	0	0	-1
78	3	0	0	0	-1
58	3	0	0	0	-1
46	3	0	0	0	-1
72	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
87	1	104	14.0497	1	0.285714
88	2	122	14.0497	1	0.571429
89	2	110	14.0497	1	0.571429
90	2	96	14.0497	1	0.571429
74	2	66	14.0497	1	0.571429
71	2	56	14.0497	1	0.571429
75	3	0	0	0	-1
76	3	0	0	0	-1
29	3	0	0	0	-1
77	3	0	0	0	-1
78	3	0	0	0	-1
58	3	0	0	0	-1
46	3	0	0	0	-1
72	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
87	1	104	14.0724	1	0.285714
88	2	122	14.0724	1	0.571429
90	2	96	14.0724	1	0.571429
74	2	66	14.0724	1	0.571429
71	2	56	14.0724	1	0.571429
75	3	0	0	0	-1
76	3	0	0	0	-1
91	3	0	0	0	-1
92	3	0	0	0	-1
77	3	0	0	0	-1
78	3	0	0	0	-1
58	3	0	0	0	-1
46	3	0	0	0	-1
72	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
94	0	95	15.0073	1	0.142857
87	1	104	15.0073	1	0.285714
88	2	122	15.0073	1	0.571429
90	2	96	15.0073	1	0.571429
74	2	66	15.0073	1	0.571429
71	2	56	15.0073	1	0.571429
75	3	0	0	0	-1
76	3	0	0	0	-1
91	3	0	0	0	-1
92	3	0	0	0	-1
77	3	0	0	0	-1
78	3	0	0	0	-1
58	3	0	0	0	-1
46	3	0	0	0	-1
72	3	0	0	0	-1
file_id	level	pt_ts_count	file_age	ttl_exp	d_th_level
95	1	103	15.0257	1	0.285714
96	1	96	15.0257	1	0.285714
88	2	122	15.0257	1	0.571429
90	2	96	15.0257	1	0.571429
74	2	66	15.0257	1	0.571429
71	2	56	15.0257	1	0.571429
75	3	0	0	0	-1
